id,categories,osd
1cefe241-fcea-4cbc-9406-57c3d5a6e8dd,7 23 8 35 13 66 12 10 3 30 45 72 28 116 31 56 122 100 67 27,0
93e89ed2-4403-43c0-97a8-08eaabc273d2,5 26 10 3 1 56 11 37 0 12 16 31 19 67 27 33 45 62 95 49,0
46d804c9-7e37-48b0-ab3b-bb1f5b2767b9,6 32 39 82 23 8 7 31 130 13 49 100 3 46 131 111 37 26 66 35,0
e81e0887-d42f-4b32-b364-26c50f877957,7 10 23 28 8 3 30 27 31 67 116 22 4 35 73 33 0 81 66 61,0
06a25afb-4b79-4686-a889-0a7484458566,79 7 3 56 23 31 53 128 11 44 97 26 33 91 101 14 69 125 27 55,0
daccaf4f-1861-4784-a362-44339c1bba2f,79 131 91 1 3 2 23 132 7 49 57 31 48 8 53 16 47 65 102 14,0
60060bc9-5f4a-4bea-8271-70b4b305ba92,5 7 3 37 6 26 71 23 1 10 56 14 19 0 35 33 16 34 27 66,0
63847120-f357-488c-b33b-27ead5177ce6,56 7 71 31 88 4 106 72 108 47 109 13 37 79 78 94 3 59 50 23,1
3217ec41-179b-4c43-ace3-83f70e0fc00f,7 131 4 40 27 132 26 28 3 11 83 1 31 10 123 38 91 57 6 16,1
da839251-a112-4ab0-b9b3-132feb131dbb,37 6 5 14 23 3 71 19 49 28 131 1 0 79 56 125 91 31 35 72,0
3b8e81c1-7fc2-466d-a2b8-d8fe9ce3eccc,7 5 3 26 0 12 35 1 31 23 10 67 76 95 30 4 39 41 43 11,0
4e4ce5f9-16ea-4938-8344-14313bb7ec43,79 7 56 3 53 23 26 33 102 14 10 9 18 31 37 61 42 100 49 44,0
be377ca2-b745-4c5f-9ee5-acfe62e3fe39,4 7 31 14 71 5 99 56 69 81 91 90 104 121 88 26 37 13 27 49,0
5470a662-1dc3-4a35-990a-0ec63295362d,79 7 3 5 11 91 33 26 45 31 56 125 97 128 83 28 53 42 27 61,0
80befef3-4f3f-4b4e-b51d-a032a23ec51f,7 71 79 130 5 131 65 1 97 127 18 35 89 95 30 83 14 91 123 13,0
02d0e915-71c0-4033-8831-084c10e32311,79 7 4 5 23 56 14 11 26 83 31 33 19 119 18 3 34 12 132 40,0
17d4b445-f34d-44a6-9821-ecb139244a01,79 7 5 71 23 14 91 56 3 83 33 124 31 34 19 18 26 40 119 100,0
06783f8a-7652-4bff-ad1e-bb744ebec5e4,7 5 79 37 71 14 28 23 91 35 130 1 76 56 26 31 19 3 6 16,1
c3cef5a3-e489-4b2b-a6c6-05d6a4b16d95,7 6 11 4 10 26 131 28 1 21 3 37 16 76 83 129 31 72 81 58,0
1590dc38-1454-4884-ab03-96ec78b8fda9,7 71 23 131 130 95 26 11 65 54 78 13 113 97 3 75 35 28 81 106,0
d067bae1-9349-49da-94d5-edd25282c5f5,7 5 12 56 1 26 10 0 28 35 131 33 3 13 36 45 9 59 46 23,0
4e10dc66-6fc4-414b-9c70-ba1ea4b1a400,7 79 71 11 124 1 6 131 112 123 102 33 61 31 9 114 77 35 68 18,0
1bcc1275-b452-45f7-9fe1-ae5ed18de0d6,79 7 6 26 56 131 11 31 71 37 4 5 83 18 23 3 76 14 41 35,0
9bb67f3c-c212-48cc-b78a-8e04ef21ba3f,79 7 5 91 14 23 2 34 31 18 71 27 33 49 1 45 81 106 114 132,0
0a119cbb-d378-4cc6-a22b-5cf8aac3ef88,10 3 23 6 26 7 19 21 66 28 11 0 14 13 35 12 30 131 5 1,0
c4483b0b-f741-41db-b51c-3cbb52de0adb,79 7 56 3 26 23 6 53 33 102 14 37 10 9 31 100 49 39 104 42,0
cd59013c-157b-40b2-95c1-17023574b956,7 79 71 5 23 3 42 30 18 14 35 81 106 76 1 123 11 126 61 26,0
6cbf5cbd-2433-4943-8eab-2f4fcf9071ac,7 6 3 11 56 31 5 131 28 76 122 27 9 120 52 37 10 1 18 91,1
37a0a609-00a7-4b3d-b477-1c56c23e1eae,4 7 5 26 10 3 6 56 37 1 27 131 16 13 18 40 44 9 35 55,0
433691f9-ae56-488e-b29b-99c542c6463f,5 6 35 0 14 130 8 19 28 37 49 3 131 16 23 70 66 81 58 79,0
114495bf-c0ff-458d-972a-4a77a739a4ea,79 7 71 23 26 31 14 5 83 11 3 18 124 91 97 56 106 81 119 42,0
1c770c80-ec24-4f7a-9bec-8aa302a2e60b,79 7 2 1 19 37 49 23 31 81 5 71 100 56 91 43 6 57 28 132,0
0c71f305-f3ec-49f9-982d-fa12527dbc48,6 5 26 19 3 7 1 37 35 28 18 16 0 33 31 115 125 23 70 42,0
95904fbb-30b5-47f1-825f-353b98ac5b6a,7 5 14 79 4 26 71 130 54 122 110 49 12 53 31 89 23 40 19 28,0
7e358089-98ce-4d0d-b465-7a6a234554a4,7 5 6 26 56 71 3 37 31 76 79 131 11 1 96 82 2 69 100 23,1
a5e9725a-1dcb-4151-a954-cb046a976d48,6 37 28 130 26 35 14 16 3 0 131 19 12 23 122 51 9 33 34 31,0
75097364-23fd-43ff-a46f-d330fac56ba8,7 6 5 10 79 56 26 1 37 3 40 28 71 27 83 23 38 14 49 33,0
f6d95b1b-71d1-42c1-a48d-09631ef2056a,7 10 35 8 23 13 3 66 12 56 0 14 100 72 31 21 109 116 128 22,0
81dd3c7f-da30-49cf-8409-09605edbaa60,6 7 37 3 1 19 0 35 28 131 79 39 130 14 56 83 16 72 100 26,0
274b4638-cc31-4c8f-a860-84ea0f14f6a6,39 8 10 5 23 3 26 1 16 14 27 82 43 0 13 19 45 67 63 70,0
b48d7511-44ba-4924-beca-70c6c351614c,7 131 71 5 3 14 91 130 28 42 56 97 86 13 54 33 106 65 18 125,0
981804e3-595d-48f0-bfff-b0d366cdf968,79 7 5 23 56 3 14 71 31 33 42 53 34 83 26 57 19 18 35 77,0
f653990e-3f45-4fd7-8fd1-58b55de922c7,6 7 37 3 23 56 71 14 9 5 26 33 39 66 35 0 53 67 18 28,0
1a52675a-e5b6-4364-be90-6f7c7b75339e,10 7 3 23 26 0 12 35 19 28 6 8 45 14 4 67 30 11 116 13,0
3b08260b-7b9d-437e-a124-743ffc1c9be9,5 39 23 10 131 3 11 26 21 19 47 121 43 64 6 1 101 4 40 124,0
9fa7093f-ca7b-4de9-83c1-64a5908d1551,7 79 14 131 83 71 37 28 26 6 89 65 122 106 56 1 49 33 91 48,0
36642fc8-72d2-429e-b4a9-97b1c5b9da7b,7 26 13 12 58 3 37 56 35 30 33 23 16 1 131 52 42 36 46 34,0
210622b8-a2a3-4e8b-86e9-93fd238d7b5e,7 23 1 0 79 58 28 3 20 112 95 30 32 106 14 49 15 51 71 47,0
98bd7490-5dcb-4b69-a147-3edf9ffdf222,79 7 23 56 11 33 31 14 3 18 124 77 106 61 53 0 71 83 1 100,0
c2800152-58de-4676-90c1-94a0bd7b4495,5 7 131 1 49 79 56 83 100 6 66 28 81 35 0 50 43 111 101 37,0
3e7eccca-2a83-4409-9104-76aa93f8b136,7 6 23 130 37 14 131 34 35 31 5 22 116 40 0 9 3 56 91 18,0
d2ec5511-42a0-4983-9645-38973b23ffdf,7 79 71 56 131 23 31 6 11 26 18 74 9 77 124 106 3 110 14 102,1
f63e8d22-9f73-44cc-8335-ba9654581d8c,7 6 39 1 3 37 26 56 71 23 0 28 33 67 45 5 108 72 35 131,0
38fd4bf9-b93c-4b02-b98a-5e020ba25829,7 6 31 3 26 37 0 1 11 10 33 32 46 12 56 41 35 16 66 73,0
ece0f9d9-9bd5-439b-9ec8-3765a8470f50,56 7 71 31 4 88 106 78 108 47 130 79 82 72 13 74 121 129 94 52,1
d440626c-ede4-4b30-b8d8-b167a4f1ac29,79 7 56 39 23 131 31 26 53 33 32 100 9 83 3 124 119 14 102 77,0
840b7bc5-6519-4f80-9a3e-81d27894387d,79 56 7 4 5 131 23 31 71 14 19 91 40 26 124 132 11 83 49 125,0
f2945122-303c-4c35-b8ff-3a17ebc786b4,7 6 5 1 26 3 56 37 0 28 10 42 16 35 131 33 36 12 19 46,0
e974484e-2051-4138-b488-b15325a00476,79 7 131 31 11 56 49 128 3 97 77 26 14 91 33 69 27 19 125 95,0
2e3f81b8-4119-43e7-b18a-477162c49034,4 7 5 31 14 26 56 71 24 37 132 81 99 23 91 69 13 1 48 72,0
bba8a81b-3473-4c97-833c-6970fca760d8,79 7 56 31 71 3 37 33 26 102 6 11 23 14 95 35 53 18 83 125,0
69604de2-7fb7-420d-8201-ff67b188593e,7 35 10 23 8 30 26 0 100 45 14 56 121 13 28 1 22 12 39 41,0
482f77f8-528b-4c7b-9ba9-6f3c8ccc95ca,79 7 11 56 26 3 49 83 81 2 91 53 31 14 52 85 45 1 18 22,0
6440cd16-97cd-4b4d-8dcb-e42f20fb463d,7 5 1 56 6 26 12 3 35 23 0 10 37 131 28 4 95 106 42 49,0
ee4d78dc-0676-42b2-8b55-1d2ef7f6d8c0,7 10 23 8 3 30 27 31 28 22 32 35 116 33 81 67 4 109 13 66,0
2e47d565-d0fa-44de-98f7-cf56fb80db80,79 7 56 71 91 23 131 125 106 31 33 132 49 14 42 108 74 18 99 112,1
d1635c65-a397-4cd3-8c65-24b752002b2d,7 10 11 3 56 5 33 28 0 45 35 99 13 26 4 81 23 52 8 12,0
e6399578-3b87-42d6-ab4d-8782986b8cee,6 26 37 3 11 56 1 19 31 16 28 70 33 131 0 13 66 35 88 110,0
30485f3d-94a5-4e67-b0d4-56565102a685,79 7 56 6 26 31 3 23 131 102 33 71 53 9 11 35 125 124 73 18,0
4345ecb6-aeea-485f-9cfe-0fd2aa80570c,79 7 71 5 23 56 14 3 91 31 26 19 124 34 81 83 1 89 119 42,0
85fe520c-0319-4694-9fc0-eb18034d1e09,79 7 11 131 26 31 56 83 6 14 41 71 18 77 33 23 3 106 9 124,0
7320592e-1d56-4b11-8fa8-b615662b161e,130 5 26 37 3 14 97 79 7 124 80 16 32 131 34 33 65 129 13 44,0
52b3500f-e6ae-41de-8aa9-99395dbf9fe4,37 5 26 56 71 31 14 23 6 7 3 130 28 16 40 77 34 76 22 42,0
a5caf7de-78d0-4142-a03e-8796829bc6cc,7 10 3 0 32 21 66 23 28 35 1 31 33 37 81 19 12 72 45 84,0
9bee40ae-7cd3-4037-a7aa-9728715fab3f,39 23 5 66 82 1 131 3 33 10 8 79 111 49 26 77 70 14 16 129,0
02dd9a24-550e-4f4a-b7f0-97322491ecde,7 26 5 37 23 3 14 16 33 28 31 12 131 19 0 1 40 34 52 106,0
53147c8b-bb6a-46ad-adb6-eb2e4a46d920,7 12 10 0 56 1 13 5 28 33 35 14 30 45 26 131 9 100 17 132,0
e2e859eb-3222-471c-a65a-82ab1b8248ee,7 79 5 71 4 26 56 14 23 3 31 9 18 11 124 81 30 97 119 40,0
da395d65-b568-4572-bda2-baecd11561cb,5 1 26 3 37 0 31 10 7 28 12 16 23 56 33 131 35 18 19 43,0
11b8708c-a1c0-4461-adca-9142b9fa4941,4 5 7 79 14 31 71 91 40 26 1 18 49 24 83 99 56 130 132 13,0
b4ad035d-8cc2-460b-bb89-ef7c4f66b532,6 5 1 7 3 8 131 26 10 39 28 56 37 0 45 23 35 30 33 27,0
f17e6c36-faf8-4711-bd4a-3e75a6b101e2,7 71 56 130 131 9 106 97 28 78 67 122 108 91 31 18 73 95 88 47,0
92df7d52-4422-4f94-87d7-3eb537922053,6 26 130 37 31 131 5 11 56 2 19 7 3 122 91 14 66 132 104 22,0
4c4c4e58-3fb4-494f-88fb-254bf761c47c,5 79 4 7 26 71 23 91 1 14 114 124 31 65 2 46 3 98 18 99,0
b9d7d6ed-1e37-4c8c-9d23-e5c8ac71644d,6 1 26 3 37 31 10 0 5 35 19 16 23 28 12 11 33 56 14 17,0
10a1dd71-ef1e-4417-a565-12aaa93d7ad5,6 7 26 3 1 56 131 10 4 19 27 5 37 79 35 31 0 83 55 105,0
c96a38c1-c870-4b90-896f-e533b964746b,7 5 131 23 6 32 83 0 56 8 66 31 130 73 108 46 9 13 111 14,0
6bb89703-b383-4537-a4b1-a16eb0236e11,56 7 71 31 6 106 88 78 72 121 94 132 14 19 130 131 108 50 67 48,1
5a1be4b2-6ba2-4af3-b94c-8181df8b7d26,130 7 37 131 97 3 14 31 71 91 56 32 1 45 83 5 18 72 22 116,1
3d87706b-6ee3-4892-9303-4659c849f822,79 7 56 3 33 53 26 18 61 23 102 31 14 42 9 52 44 77 112 73,0
ae576ec6-c3c6-486c-b5cb-84eb0906f24b,7 4 5 71 26 31 30 56 83 1 76 13 91 9 50 3 14 23 97 37,0
65729afa-11fd-4c34-9a2a-14fdd0b69239,79 7 56 11 3 31 33 61 102 10 18 14 71 77 53 73 125 112 19 42,0
f0d972fd-57bb-49e2-a979-d8e1639d5993,79 7 56 3 33 53 26 18 61 42 102 14 23 31 81 52 44 10 9 48,0
ceaf830c-650a-49ce-89ae-3402639a554d,39 5 66 8 6 33 60 3 31 58 9 90 117 104 68 49 131 73 75 18,0
486478c8-ba46-4bac-bb41-7e43efb09218,79 7 130 26 37 31 3 14 71 56 83 131 41 97 18 33 34 124 40 132,0
24c91ccb-7257-4c39-b39b-368a530ddcc1,4 131 7 40 27 31 26 83 11 132 123 28 16 33 50 112 1 125 91 5,0
13252d2c-91eb-4c81-a1d2-846062134350,5 10 26 11 2 56 27 28 72 4 83 1 39 3 17 45 126 14 7 49,0
c16b90c5-ed5b-4b25-9b12-0c23ee737a2b,79 7 2 37 1 31 23 56 19 91 28 49 33 14 5 71 83 40 100 81,0
f84a8f1d-8083-4a32-968b-ec54bbee1f53,7 5 130 71 14 26 1 31 37 23 89 97 12 46 123 91 122 54 49 80,1
a25c5cce-6338-4912-8f24-5516669683a6,79 4 5 56 23 26 31 7 14 18 11 90 2 131 98 71 119 33 132 47,0
335def24-bf82-4366-8aeb-5ac000dd6c02,7 23 71 37 30 14 79 32 28 3 76 73 106 34 31 119 56 59 132 112,0
346f998a-9582-4394-9ecb-0720ae005bd7,10 7 3 26 0 23 8 21 35 19 14 100 45 28 1 30 121 66 37 77,0
0f527daa-639d-4651-8529-8285fe3a2461,79 7 23 3 71 5 14 26 53 42 56 33 124 44 35 83 73 19 18 121,0
9b918c8c-1e33-40f3-933e-ac853107137a,79 7 56 71 26 31 3 37 33 11 83 14 18 23 91 102 95 76 131 125,0
04edcf87-0c18-4907-8fb3-05dde7852017,5 1 3 56 26 23 31 37 28 12 16 19 131 49 14 58 33 10 0 93,0
2cca0948-ddb4-4d79-a02f-714e6bbccb00,7 71 6 37 79 31 56 1 3 14 23 28 26 76 5 33 89 91 19 35,0
ea91f335-305b-4008-b685-512de86f8a60,5 10 56 31 1 26 3 37 11 23 0 19 27 16 58 67 14 12 28 40,0
f9af5944-7f27-4e8b-8172-1762c27f0eb0,7 5 6 26 2 56 28 10 3 11 83 131 9 122 45 1 49 27 76 126,0
f28ebe7b-3f41-49bb-a0bd-f0e93a9d7a9f,23 32 7 10 3 40 21 66 14 46 99 27 16 91 116 81 111 54 49 117,0
f6d7c6e4-09ba-4f80-a6f8-ce723589c82d,5 6 7 39 3 131 37 28 79 19 26 66 16 27 23 31 49 67 56 122,0
02686d17-bf6d-4c3b-a3d6-53e849c8c442,79 7 11 56 61 42 81 18 10 33 71 123 3 22 116 85 91 52 128 44,0
0be14fab-74e8-4461-a46b-f792b861dd04,10 7 5 23 56 35 8 3 0 45 26 14 30 121 100 21 22 28 66 12,0
435566fc-b33e-45ee-8e8e-da1596a1a10c,6 26 1 7 3 37 0 28 16 19 10 5 23 35 79 33 40 49 57 71,0
32298935-5145-4568-8966-8702a1d23ee8,6 37 130 56 0 3 14 28 35 71 31 34 131 100 13 33 58 53 49 51,0
18627a14-302d-449e-b9a2-ff23f48419ef,1 26 58 131 35 23 7 0 30 45 3 31 28 49 82 79 37 130 66 100,0
a8a07002-51f1-4400-8045-c2a654b78319,79 7 56 3 23 26 53 10 33 102 18 14 31 37 42 32 9 44 61 100,0
68d26729-80df-42bb-a8e9-e67061cc7f80,79 56 7 131 5 14 23 3 37 71 83 26 31 125 12 40 18 19 91 27,0
c56f3e6c-7795-4dda-b592-9580bee3d56c,5 79 130 7 131 14 37 3 71 91 42 49 125 97 80 28 26 33 27 84,0
453c5b5f-41cd-463f-b6c0-1c8d1eca0829,5 56 10 1 2 39 6 26 131 23 3 58 49 27 9 16 4 66 14 126,0
d4ff88b4-03db-4e61-addb-7b12de8128a2,26 37 130 3 6 14 7 23 11 33 13 28 4 16 31 34 19 131 132 22,0
154f3b9c-a404-4900-ba1a-7a30c42bf677,79 7 56 3 26 33 53 31 23 14 102 42 9 1 44 27 61 100 95 49,0
aa95486f-f34c-4d96-a765-d473b01550ff,39 32 10 3 8 6 26 66 0 11 70 120 85 78 37 21 99 131 18 82,0
7f918ad3-6b76-4779-9e96-d1c2e51c6576,23 26 7 10 3 37 56 19 6 40 21 131 32 1 30 67 27 5 83 132,0
161e0745-3672-4e7d-aa41-8bc83fc88c45,79 7 56 11 31 3 61 33 102 18 14 77 81 1 53 125 26 69 73 112,0
88a82e1d-3b41-4f16-b069-18bacbb5bb10,79 5 7 91 26 132 97 45 98 128 81 23 65 90 57 19 122 125 94 78,0
58eaa224-2b88-410e-89f2-e2289aebb80d,79 7 5 4 71 131 23 56 26 14 31 18 91 83 3 124 30 19 42 33,0
41293770-581d-4879-9f21-85c3e00864f7,5 7 14 40 31 71 13 79 91 44 49 125 131 17 8 4 23 97 35 54,1
3cfb941f-cc9c-4b21-b194-1c774601474d,130 26 37 3 6 31 8 97 14 34 4 22 79 91 33 13 23 127 2 124,0
f78c593a-b741-42dc-bd2b-dbc3b19263b0,7 1 26 3 35 5 10 12 45 37 16 30 0 19 31 58 34 23 28 42,0
c5d22853-55fb-43b7-b2b2-716eb996fcb3,5 7 79 3 6 14 1 71 37 33 130 23 28 19 27 91 131 65 42 72,0
7a774660-45b1-46f2-8b67-f5c75c5a7a75,6 7 37 1 3 79 19 28 14 56 35 26 0 33 23 2 91 16 10 81,0
d5515d17-3670-414c-b5e5-a8a73635c693,79 7 56 3 53 33 26 23 31 102 61 14 18 9 42 77 52 100 44 112,0
2dc76272-5202-406e-a163-ac25248d438b,5 4 56 31 71 7 37 26 131 23 3 1 14 91 76 90 73 70 27 33,1
84fab343-4954-4f91-8a8a-ee1a34915941,7 10 39 3 14 11 23 9 1 2 28 33 26 106 27 45 37 56 66 83,0
2068a27f-9df3-494c-aef9-b9e52d23e111,5 7 10 23 3 56 26 19 11 131 83 31 98 32 53 40 27 21 37 132,0
2e4f6cd6-a775-4330-ab4a-da34774c900d,23 39 37 6 14 130 7 56 28 31 71 12 3 13 16 58 124 33 46 51,0
7b77799a-1ba4-4bf0-940c-a3cb70f74928,7 11 3 10 6 0 131 9 15 57 52 34 42 26 35 23 18 125 106 45,0
4934eae4-5fa8-4a1c-a8f7-594796ebf3ac,7 71 37 5 14 56 26 79 28 31 23 76 91 34 3 106 44 35 89 33,0
67e82699-b55e-4176-847d-5f7347df75d5,7 23 0 1 3 28 58 131 14 71 33 95 31 20 112 51 30 125 106 81,0
8b816f4e-6fb9-41eb-99b5-186016c23531,4 31 99 11 8 120 132 58 84 111 128 89 14 91 33 64 40 127 68 7,0
c10cdb4f-8608-45be-a610-30e34cb8a841,7 12 10 0 13 8 45 104 23 4 30 14 27 58 113 100 28 22 91 55,0
af46f149-1ac6-4a2b-a0f3-83a381d2b8b7,23 130 6 37 56 14 22 66 31 3 28 32 40 131 21 91 34 97 116 47,0
90dc2835-a95f-486e-a702-4e3d683926b4,79 7 56 33 3 53 18 61 26 42 102 14 31 23 81 52 44 10 48 37,0
90ef3cf6-675b-4b1b-b342-99e3adb07688,79 2 7 91 65 16 8 3 26 57 100 47 11 29 126 101 49 23 60 74,0
1b27e2c3-8fad-4b53-8467-6ca4da780005,79 7 56 31 8 9 131 33 100 23 102 53 49 61 125 11 39 83 26 57,0
1cf430ff-c151-4c6b-8ce2-7a04bf203b15,79 7 56 23 26 31 3 33 53 14 37 35 6 102 71 18 95 42 73 9,0
2923a97a-cfb3-419d-8081-1e7797454466,7 71 37 23 31 14 5 91 56 28 22 76 25 3 81 0 79 35 34 97,0
419fc5a7-1a05-4b6c-bdbc-70979e2f9d09,4 5 131 7 45 95 31 28 17 27 112 33 73 124 75 16 20 49 13 67,0
a22b24ed-ab4d-44b7-8092-717c4b128045,7 6 11 10 26 3 4 37 81 76 31 56 131 128 52 19 68 30 74 89,1
090d733c-b7ad-4501-bc01-2981ca52913b,7 6 37 3 130 26 14 71 28 23 56 33 35 52 34 0 66 42 9 89,0
31254dc7-d7bb-4a1b-bfba-0b62f9c68806,7 6 56 3 9 39 131 53 44 26 23 33 35 18 1 102 45 79 114 16,0
366a2ca8-aa24-4e25-87b4-39c1fe577534,7 4 5 26 31 79 14 71 56 1 23 3 131 18 11 74 9 83 19 95,0
a3d8a572-b550-424e-a0da-425f3a63d5ed,79 7 11 3 33 31 18 61 1 14 77 102 56 71 26 42 125 91 81 73,0
a358bac2-8a0f-4e2d-aa1c-802959293834,8 6 131 37 39 66 130 26 5 3 56 79 80 33 14 101 28 16 108 78,0
c86334a8-6e49-4c7c-aed8-c8c4f715b5c8,79 7 56 23 3 39 31 53 26 33 102 10 9 18 35 100 14 131 77 95,0
415d351d-ed9d-4353-be77-97d7a9b11c5f,79 7 26 71 131 56 23 83 11 3 31 33 18 14 77 124 42 109 41 48,0
6d302bdf-94ed-40ae-8926-6a58778d3bc3,7 23 35 8 13 10 12 30 56 3 45 100 66 116 31 28 72 1 32 14,0
2a0b9bbe-eee3-48f9-9263-4be7e3e8a2cd,79 7 56 3 33 53 26 18 61 31 42 102 23 14 44 52 9 81 37 112,0
7a879ec6-7715-4f57-9c42-094d1a402e0e,7 5 71 91 79 14 18 26 13 9 130 94 89 122 28 125 78 49 30 102,0
51269b48-1a3a-4b7d-86fd-44512fa0d09e,10 7 35 23 8 39 0 26 100 14 30 45 22 121 3 13 21 28 56 75,0
91d25998-9800-4a3e-81e1-ce34a2f7ba41,7 6 26 3 10 23 19 4 56 1 37 16 0 18 28 12 27 22 33 30,0
c9e94f26-ef8e-42da-a458-5c33a2e0b497,4 7 71 5 31 14 91 37 23 81 99 88 104 97 33 26 2 89 56 40,0
d95a166b-ab46-4e19-9a2b-5d52827b2c32,7 11 3 131 42 81 52 28 18 80 45 31 125 76 101 113 109 61 32 47,0
f579c1f4-a1a6-4ea5-96d9-46d82fdb6f8d,79 7 56 3 33 26 53 23 102 14 31 18 61 42 9 77 44 100 73 52,0
dda60cb9-b839-4c09-8a0f-f2da7a6ba1c9,5 79 3 10 7 1 26 4 37 6 23 39 14 35 31 53 2 38 58 11,0
36524f48-993c-445c-8d41-c21c46295efe,79 7 3 31 56 26 91 1 97 125 33 14 11 71 128 40 69 77 27 42,0
92531f65-e359-4b97-b39f-bb6913b7995d,7 56 71 131 11 91 3 5 14 47 106 42 79 28 33 130 94 31 97 78,0
1dafae18-68b2-4e77-81b3-e6aef291a66d,6 7 3 1 26 10 37 35 19 16 23 28 0 56 58 33 79 100 13 14,0
7ddcd55c-8742-4712-92f7-e1d49876814e,5 10 7 35 23 3 56 8 26 0 66 14 21 100 121 45 30 12 37 28,0
18d274e0-4d5d-4c80-8f78-5800871492fe,6 5 37 14 35 23 56 79 49 131 28 0 130 3 1 34 33 19 16 2,0
f10ca355-22b2-48d4-b3ff-c612f210610e,79 7 56 3 33 26 53 61 18 23 31 102 14 42 44 9 52 77 112 73,0
de69a312-bdb8-4320-af26-7ad648d24f74,79 5 3 131 2 1 91 7 16 31 4 53 48 57 23 112 97 49 127 18,0
fef57551-f468-4f73-a7b2-0fa7bf2d5805,7 71 131 23 130 26 95 65 13 11 3 113 54 75 77 86 28 97 35 81,0
f1541495-299d-4bed-9170-fb6ee79b4471,5 79 1 131 23 19 37 0 130 35 49 81 28 8 31 91 14 73 2 16,1
10fd2853-e83c-4f70-b896-4cd51e6791ec,5 6 26 3 19 1 16 10 35 28 0 37 45 33 17 120 47 23 62 128,0
fb399e4a-de48-4ca4-b1f3-1d28b6924abc,7 5 6 1 56 26 3 12 28 0 37 30 131 35 23 42 125 46 77 33,0
c967b3d6-ac19-4d53-ae47-30eeb8fe8035,6 7 39 37 3 1 56 26 5 35 10 19 12 31 33 81 30 49 52 67,0
bfe9f97b-ea7c-4d12-822f-5b86662cf0e0,79 7 5 56 71 33 11 26 3 23 37 18 31 42 91 14 61 102 83 22,0
3cc93bbf-1dbc-4f76-9a3a-2f7c02c2fd35,79 7 91 5 71 23 81 14 72 49 90 114 106 2 97 130 99 132 92 128,1
b9440c9a-a593-46a0-8dd2-d88a00df753b,31 7 37 26 5 3 28 35 23 11 16 12 19 33 56 131 0 6 1 46,0
a75d49ce-0fc2-4e38-99b0-7da9a5bfcb23,79 7 71 23 3 14 18 42 1 83 35 56 81 31 61 106 77 124 6 30,0
f1b40653-8478-4563-bdcb-cf3893c89937,79 5 131 91 2 56 4 27 49 71 43 125 33 45 7 106 37 99 23 81,0
b5e23741-8f34-4a7e-9a46-77949ae5b606,7 79 71 5 1 28 6 3 14 19 91 37 23 35 56 81 0 33 76 72,0
faa3be74-7d93-4ed1-8710-ca2686151072,79 7 56 5 3 71 42 6 11 33 26 23 31 37 61 83 44 18 91 85,0
79d81b95-d3e6-4189-b6f7-81b8b2ba3ac0,6 1 7 3 26 37 10 79 5 0 23 35 19 16 28 14 130 27 71 2,0
d055fd45-48c2-4beb-b0b4-d27062139edb,7 23 35 10 30 8 0 22 28 100 121 41 45 26 56 61 34 67 12 122,0
8368d45a-7f7f-4ddf-955b-f2920321625b,6 37 130 71 0 3 56 31 14 5 16 28 34 97 51 77 82 25 8 33,0
d2441083-a410-4b9e-b3bb-d143bfe99c84,7 26 5 14 79 130 37 19 28 110 122 23 31 125 39 57 11 6 24 12,1
243b773d-c12b-40ef-ac3b-4e4199da25c0,7 79 71 11 56 131 31 6 4 106 26 9 124 102 114 18 123 110 47 74,0
3f2da907-2f8e-4af1-9bc5-f81e8b160856,5 10 1 79 14 26 2 3 37 4 39 77 53 56 83 33 45 35 17 23,0
56d5679f-9f0c-4472-963f-a315f82b97a0,7 5 71 14 37 56 31 23 33 3 91 79 27 12 1 39 28 42 88 66,0
1715b644-df10-4ea5-9606-ac6ceb2dfda2,79 7 5 4 23 26 31 91 71 97 18 56 132 83 11 124 119 33 14 81,0
e6325a41-6079-406b-bca6-bf0544982014,5 7 6 10 3 1 26 11 23 56 14 131 16 28 0 66 39 17 9 18,0
c6f96206-77f4-4199-8fa2-2aa3cfd29e18,7 6 5 56 26 131 31 9 37 1 12 128 28 35 49 33 3 122 32 104,0
2299c915-d3ec-4c59-a0dc-f1988d033ca5,7 71 3 76 26 5 31 37 30 23 14 28 131 33 18 56 9 12 77 45,0
88b9acb9-daf5-440a-9da2-f1b5c375f0ba,4 7 6 10 28 27 40 5 33 16 43 12 26 80 31 3 23 11 14 111,0
da5e94b9-eb17-4cfa-96e2-c9f32a5dd35f,7 11 131 12 106 3 76 30 49 26 45 28 112 16 13 33 103 61 0 5,0
bb6fb2c1-b9ba-4701-816a-841f3c4a2fde,7 4 5 71 91 31 14 2 83 79 97 99 35 50 23 81 58 123 9 47,0
f9bf7caa-0877-444c-b9ae-7effd8d90686,7 71 56 88 108 47 106 31 78 130 79 42 9 82 95 13 131 73 52 3,1
643c6a35-37fa-4067-9405-da553652bfac,7 71 5 79 56 91 3 14 26 18 44 81 65 1 11 9 82 97 114 102,0
c2391cd3-3429-40ec-ba71-3d07ca069cd9,6 7 1 26 3 10 56 0 37 28 19 23 16 35 42 46 9 33 12 105,0
d1201980-4948-4deb-945c-debd6e760d38,39 5 8 23 3 131 66 11 47 31 64 18 21 101 4 102 26 73 55 43,0
